Customer_ID,Total_Account_Balance,Total_Credit_Limit,Late_Payments,Total_Payments,Accounts_Opened_Last_12_Months,Total_Accounts,Accounts_30Plus_Days_Late,Debt_to_Credit_Ratio,Late_Payment_Ratio,Recent_Credit_Opening_Ratio,Delinquency_Rate
580,18955,37913,9,121,0,8,2,0.49996043573444465,0.0743801652892562,0.0,0.25
581,38841,45600,5,85,3,6,0,0.8517763157894737,0.058823529411764705,0.5,0.0
582,6104,62775,14,32,3,8,0,0.09723616089207487,0.4375,0.375,0.0
583,35911,95816,15,130,1,14,0,0.3747912665943057,0.11538461538461539,0.07142857142857142,0.0
584,24190,95093,16,178,4,11,0,0.25438255181769426,0.0898876404494382,0.36363636363636365,0.0
585,8357,40400,7,53,0,12,2,0.20685643564356435,0.1320754716981132,0.0,0.16666666666666666
586,33479,9494,7,58,3,14,3,3.52633242047609,0.1206896551724138,0.21428571428571427,0.21428571428571427
587,45811,85688,8,155,0,12,3,0.5346256185230137,0.05161290322580645,0.0,0.25
588,37208,94431,1,139,1,10,1,0.3940231491777065,0.007194244604316547,0.1,0.1
589,21150,79691,14,145,1,3,3,0.2654001079168288,0.09655172413793103,0.3333333333333333,1.0
590,6644,48001,17,74,4,10,2,0.13841378304618654,0.22972972972972974,0.4,0.2
591,44286,72364,2,46,4,11,2,0.6119893869880051,0.043478260869565216,0.36363636363636365,0.18181818181818182
592,48320,50028,16,137,1,8,2,0.9658591188934197,0.11678832116788321,0.125,0.25
593,3914,42573,3,72,3,12,1,0.09193620369717896,0.041666666666666664,0.25,0.08333333333333333
594,22352,5806,3,58,0,7,0,3.8498105408198415,0.05172413793103448,0.0,0.0
595,47352,61638,13,84,2,8,3,0.7682273921931276,0.15476190476190477,0.25,0.375
596,45912,34757,8,164,4,8,2,1.3209425439479816,0.04878048780487805,0.5,0.25
597,15397,39636,8,177,2,11,2,0.38845998587143,0.04519774011299435,0.18181818181818182,0.18181818181818182
598,42555,85097,17,32,3,6,0,0.5000763834212721,0.53125,0.5,0.0
599,47959,53280,9,40,4,4,2,0.9001313813813814,0.225,1.0,0.5
600,1728,29262,3,166,2,13,3,0.059052696329710885,0.018072289156626505,0.15384615384615385,0.23076923076923078
601,1698,85435,11,72,3,13,1,0.01987475858840054,0.1527777777777778,0.23076923076923078,0.07692307692307693
602,40954,67211,7,38,0,11,2,0.6093347815089792,0.18421052631578946,0.0,0.18181818181818182
603,48280,59842,1,76,3,4,3,0.8067912168710939,0.013157894736842105,0.75,0.75
604,14923,61979,12,44,4,12,2,0.24077510124396972,0.2727272727272727,0.3333333333333333,0.16666666666666666
605,17779,86470,15,50,1,11,0,0.20560888169307273,0.3,0.09090909090909091,0.0
606,8400,43197,1,100,0,4,2,0.19445794846864364,0.01,0.0,0.5
607,25466,46844,10,42,2,14,2,0.5436341900777047,0.23809523809523808,0.14285714285714285,0.14285714285714285
608,37939,69754,9,51,4,10,1,0.5438971241792585,0.17647058823529413,0.4,0.1
609,5360,39157,14,93,1,11,0,0.13688484817529434,0.15053763440860216,0.09090909090909091,0.0
610,36270,82129,16,29,3,14,0,0.4416223258532309,0.5517241379310345,0.21428571428571427,0.0
611,18101,45042,7,73,1,12,1,0.40186936636916654,0.0958904109589041,0.08333333333333333,0.08333333333333333
612,33307,66665,17,71,4,11,2,0.49961749043726095,0.23943661971830985,0.36363636363636365,0.18181818181818182
613,6486,87856,8,167,4,12,3,0.073825350573666,0.04790419161676647,0.3333333333333333,0.25
614,9335,32376,7,179,1,11,0,0.2883308623671856,0.03910614525139665,0.09090909090909091,0.0
615,22364,60554,13,133,3,4,0,0.36932324867060806,0.09774436090225563,0.75,0.0
616,38259,19199,17,33,1,6,2,1.992760039585395,0.5151515151515151,0.16666666666666666,0.3333333333333333
617,24576,86412,19,197,4,9,2,0.2844049437578114,0.09644670050761421,0.4444444444444444,0.2222222222222222
618,32667,55948,19,175,4,14,0,0.5838814613569744,0.10857142857142857,0.2857142857142857,0.0
619,12130,78781,11,129,2,4,2,0.1539711351721862,0.08527131782945736,0.5,0.5
620,22972,77750,18,72,2,3,3,0.29545980707395497,0.25,0.6666666666666666,1.0
621,41419,71262,13,171,0,5,0,0.5812214083242121,0.07602339181286549,0.0,0.0
622,2167,51600,16,98,4,14,3,0.041996124031007755,0.16326530612244897,0.2857142857142857,0.21428571428571427
623,28192,81898,2,41,2,6,3,0.3442330704046497,0.04878048780487805,0.3333333333333333,0.5
624,2062,67483,6,49,1,10,2,0.03055584369396737,0.12244897959183673,0.1,0.2
625,19540,23297,16,23,3,8,3,0.8387346010215908,0.6956521739130435,0.375,0.375
626,25244,35448,11,78,1,13,2,0.7121417287294065,0.14102564102564102,0.07692307692307693,0.15384615384615385
627,22545,31172,8,27,3,4,1,0.7232452200692929,0.2962962962962963,0.75,0.25
628,22689,47874,14,31,2,11,2,0.4739315703722271,0.45161290322580644,0.18181818181818182,0.18181818181818182
629,12174,12657,17,138,0,4,3,0.9618392984119459,0.12318840579710146,0.0,0.75
630,23925,89386,12,178,1,14,1,0.2676593650012306,0.06741573033707865,0.07142857142857142,0.07142857142857142
631,38497,30425,7,53,1,7,2,1.2653081347576007,0.1320754716981132,0.14285714285714285,0.2857142857142857
632,10348,31685,13,101,1,14,3,0.3265898690231971,0.12871287128712872,0.07142857142857142,0.21428571428571427
633,24714,29578,7,117,3,6,0,0.8355534518899181,0.05982905982905983,0.5,0.0
634,39102,33831,13,146,2,9,0,1.1558038485412787,0.08904109589041095,0.2222222222222222,0.0
635,9924,12906,6,94,1,10,2,0.7689446768944677,0.06382978723404255,0.1,0.2
636,38098,66413,11,124,1,7,2,0.5736527487088371,0.08870967741935484,0.14285714285714285,0.2857142857142857
637,25394,59028,10,68,0,12,0,0.43020261570779966,0.14705882352941177,0.0,0.0
638,7801,12287,10,98,0,7,3,0.6348986733946448,0.10204081632653061,0.0,0.42857142857142855
639,38614,38660,12,112,2,4,3,0.998810139679255,0.10714285714285714,0.5,0.75
640,7731,80758,17,173,2,10,3,0.0957304539488348,0.09826589595375723,0.2,0.3
641,49136,65504,1,37,4,4,2,0.7501221299462628,0.02702702702702703,1.0,0.5
642,24625,64720,14,115,0,12,1,0.3804851668726823,0.12173913043478261,0.0,0.08333333333333333
643,18337,39701,19,57,4,14,1,0.4618775345709176,0.3333333333333333,0.2857142857142857,0.07142857142857142
644,36307,88300,17,106,3,8,1,0.41117780294450734,0.16037735849056603,0.375,0.125
645,8056,22674,14,107,4,10,1,0.3552968157360854,0.1308411214953271,0.4,0.1
646,12516,88560,18,69,1,8,1,0.1413279132791328,0.2608695652173913,0.125,0.125
647,45261,28874,11,27,4,6,2,1.5675348064002217,0.4074074074074074,0.6666666666666666,0.3333333333333333
648,2542,48642,12,188,2,6,2,0.05225936433534805,0.06382978723404255,0.3333333333333333,0.3333333333333333
649,22677,70160,10,153,3,8,1,0.3232183580387685,0.06535947712418301,0.375,0.125
650,47732,22602,4,88,1,6,2,2.111848508981506,0.045454545454545456,0.16666666666666666,0.3333333333333333
651,40081,93801,0,191,4,10,2,0.427298216436925,0.0,0.4,0.2
652,28569,30931,2,140,3,11,1,0.9236364812000906,0.014285714285714285,0.2727272727272727,0.09090909090909091
653,24322,99377,18,83,3,3,3,0.24474475985388974,0.21686746987951808,1.0,1.0
654,20065,34192,6,176,1,6,2,0.5868331773514273,0.03409090909090909,0.16666666666666666,0.3333333333333333
655,18924,51542,11,175,4,6,3,0.3671568817663265,0.06285714285714286,0.6666666666666666,0.5
656,23556,47520,14,158,3,4,2,0.4957070707070707,0.08860759493670886,0.75,0.5
657,27962,69772,4,140,3,8,2,0.4007624835177435,0.02857142857142857,0.375,0.25
658,29295,63762,14,84,0,5,1,0.4594429283899501,0.16666666666666666,0.0,0.2
659,14807,55106,7,126,3,9,2,0.2687003230138279,0.05555555555555555,0.3333333333333333,0.2222222222222222
660,43348,86121,9,166,0,13,0,0.5033383263083336,0.05421686746987952,0.0,0.0
661,27432,30559,15,156,4,13,0,0.8976733531856409,0.09615384615384616,0.3076923076923077,0.0
662,18749,38742,7,174,4,7,1,0.4839450725311032,0.040229885057471264,0.5714285714285714,0.14285714285714285
663,42459,74669,0,181,4,6,3,0.5686295517550791,0.0,0.6666666666666666,0.5
664,27256,85199,11,191,2,7,3,0.319909858096926,0.05759162303664921,0.2857142857142857,0.42857142857142855
665,41262,26754,4,119,4,10,3,1.5422740524781342,0.03361344537815126,0.4,0.3
666,38080,8972,2,101,3,5,0,4.244315648684797,0.019801980198019802,0.6,0.0
667,2324,75831,0,162,1,9,3,0.030647096833748732,0.0,0.1111111111111111,0.3333333333333333
668,26731,46873,3,70,0,8,3,0.5702856655217289,0.04285714285714286,0.0,0.375
669,36909,99661,7,160,2,14,1,0.37034547114718896,0.04375,0.14285714285714285,0.07142857142857142
670,24803,14903,2,102,4,3,3,1.6642957793732804,0.0196078431372549,1.3333333333333333,1.0
671,20870,8020,9,196,4,9,0,2.6022443890274314,0.04591836734693878,0.4444444444444444,0.0
672,35578,46755,1,131,1,9,0,0.760945353438135,0.007633587786259542,0.1111111111111111,0.0
673,7588,90956,10,75,1,14,0,0.08342495272439421,0.13333333333333333,0.07142857142857142,0.0
674,39069,91988,9,198,2,3,1,0.4247184415358525,0.045454545454545456,0.6666666666666666,0.3333333333333333
675,27790,50648,13,184,0,11,1,0.5486889906807771,0.07065217391304347,0.0,0.09090909090909091
676,26289,14516,6,164,4,8,2,1.8110360980986497,0.036585365853658534,0.5,0.25
677,29178,7396,1,176,2,14,3,3.9451054624121147,0.005681818181818182,0.14285714285714285,0.21428571428571427
678,29710,89082,8,180,3,4,1,0.3335129431310478,0.044444444444444446,0.75,0.25
679,16485,24129,15,79,3,7,0,0.6832027850304613,0.189873417721519,0.42857142857142855,0.0
680,45482,6591,12,139,2,13,0,6.900622060385374,0.08633093525179857,0.15384615384615385,0.0
681,21652,16303,8,157,4,6,1,1.3280991228608232,0.050955414012738856,0.6666666666666666,0.16666666666666666
682,5748,35561,19,194,2,9,1,0.16163774921965074,0.0979381443298969,0.2222222222222222,0.1111111111111111
683,22233,76719,3,42,4,10,1,0.2897978336526806,0.07142857142857142,0.4,0.1
684,10435,97108,9,168,1,13,2,0.1074576759896198,0.05357142857142857,0.07692307692307693,0.15384615384615385
685,4709,91231,11,32,2,13,0,0.05161622694040403,0.34375,0.15384615384615385,0.0
686,31355,12314,16,120,4,3,2,2.5462887770017866,0.13333333333333333,1.3333333333333333,0.6666666666666666
687,14116,24623,13,180,2,7,2,0.5732851399098404,0.07222222222222222,0.2857142857142857,0.2857142857142857
688,26470,72675,13,43,2,5,3,0.36422428620571035,0.3023255813953488,0.4,0.6
689,43344,70082,1,127,4,3,0,0.618475500128421,0.007874015748031496,1.3333333333333333,0.0
690,43918,88624,19,30,4,14,0,0.4955542516699765,0.6333333333333333,0.2857142857142857,0.0
691,40298,38130,10,36,0,5,1,1.0568581169682665,0.2777777777777778,0.0,0.2
692,43956,56756,15,194,2,8,1,0.7744731834519698,0.07731958762886598,0.25,0.125
693,15683,31292,18,44,3,9,3,0.5011824108398313,0.4090909090909091,0.3333333333333333,0.3333333333333333
694,1504,91206,5,113,2,10,2,0.01649014319233384,0.04424778761061947,0.2,0.2
695,34982,74274,18,40,2,13,1,0.47098580930069744,0.45,0.15384615384615385,0.07692307692307693
696,35299,7469,4,103,4,6,1,4.7260677466863035,0.038834951456310676,0.6666666666666666,0.16666666666666666
697,29016,58947,3,159,2,5,0,0.49223879077815663,0.018867924528301886,0.4,0.0
698,24960,27534,14,56,2,7,0,0.9065155807365439,0.25,0.2857142857142857,0.0
699,34591,68620,3,61,3,11,1,0.5040950160303118,0.04918032786885246,0.2727272727272727,0.09090909090909091
700,18312,53874,19,164,4,8,0,0.3399042209600178,0.11585365853658537,0.5,0.0
701,38797,54708,9,120,2,11,3,0.7091650215690576,0.075,0.18181818181818182,0.2727272727272727
702,47196,79553,2,67,1,8,1,0.5932648674468594,0.029850746268656716,0.125,0.125
703,3105,73344,4,122,0,4,0,0.04233475130890053,0.03278688524590164,0.0,0.0
704,37395,54138,5,47,3,7,3,0.6907347888728804,0.10638297872340426,0.42857142857142855,0.42857142857142855
705,46740,59302,7,60,2,14,0,0.7881690330848875,0.11666666666666667,0.14285714285714285,0.0
706,23700,52638,6,118,1,13,0,0.4502450701014476,0.05084745762711865,0.07692307692307693,0.0
707,35620,83249,9,66,2,11,0,0.4278730074835734,0.13636363636363635,0.18181818181818182,0.0
708,38678,7719,5,165,2,10,1,5.010752688172043,0.030303030303030304,0.2,0.1
709,21559,27890,13,124,4,9,2,0.7730010756543564,0.10483870967741936,0.4444444444444444,0.2222222222222222
710,28509,82236,3,143,4,3,0,0.3466729899314169,0.02097902097902098,1.3333333333333333,0.0
711,28860,41509,12,32,4,6,3,0.695270905104917,0.375,0.6666666666666666,0.5
712,12003,47534,19,160,1,14,1,0.2525139899861152,0.11875,0.07142857142857142,0.07142857142857142
713,22732,97241,16,119,2,9,1,0.2337697061938894,0.13445378151260504,0.2222222222222222,0.1111111111111111
714,26826,23787,6,50,0,13,3,1.1277588598814479,0.12,0.0,0.23076923076923078
715,31354,53845,3,149,3,9,0,0.5823010493081995,0.020134228187919462,0.3333333333333333,0.0
716,14843,62932,13,35,4,8,2,0.23585775122354288,0.37142857142857144,0.5,0.25
717,45472,97124,2,156,4,10,0,0.46818500061776697,0.01282051282051282,0.4,0.0
718,49529,96659,4,92,2,13,3,0.5124096048996989,0.043478260869565216,0.15384615384615385,0.23076923076923078
719,7190,38062,15,185,2,8,1,0.18890231727181966,0.08108108108108109,0.25,0.125
720,18640,80713,19,73,1,12,2,0.23094173181519706,0.2602739726027397,0.08333333333333333,0.16666666666666666
721,39413,92263,3,119,1,5,1,0.42718099346433563,0.025210084033613446,0.2,0.2
722,43356,65461,1,128,4,6,3,0.6623180214173324,0.0078125,0.6666666666666666,0.5
723,45597,80418,17,106,2,5,0,0.5669999253898381,0.16037735849056603,0.4,0.0
724,41821,71672,18,192,0,3,2,0.5835054135506195,0.09375,0.0,0.6666666666666666
725,4330,39832,18,181,3,12,1,0.10870656758385218,0.09944751381215469,0.25,0.08333333333333333
726,20087,36966,16,156,2,7,1,0.5433912243683384,0.10256410256410256,0.2857142857142857,0.14285714285714285
727,42430,77545,13,27,2,3,1,0.5471661615835967,0.48148148148148145,0.6666666666666666,0.3333333333333333
728,25504,17987,18,26,1,3,0,1.4179129371212542,0.6923076923076923,0.3333333333333333,0.0
729,8114,42311,12,55,3,4,2,0.1917704615820945,0.21818181818181817,0.75,0.5
730,14323,36575,11,37,4,6,0,0.39160628844839374,0.2972972972972973,0.6666666666666666,0.0
731,35121,68852,5,22,2,8,0,0.510094114913147,0.22727272727272727,0.25,0.0
732,11975,6007,3,47,4,10,0,1.9935075744964208,0.06382978723404255,0.4,0.0
733,12023,75981,18,89,2,5,3,0.15823692765296588,0.20224719101123595,0.4,0.6
734,22447,81242,15,191,4,3,3,0.27629797395435857,0.07853403141361257,1.3333333333333333,1.0
735,25933,52517,12,168,3,5,3,0.49380200696917187,0.07142857142857142,0.6,0.6
736,24959,34257,3,47,1,14,2,0.728581019937531,0.06382978723404255,0.07142857142857142,0.14285714285714285
737,1667,92272,16,73,3,5,0,0.01806615224553494,0.2191780821917808,0.6,0.0
738,30703,47207,0,84,0,7,0,0.6503908318681552,0.0,0.0,0.0
739,10337,18281,17,119,1,13,3,0.5654504676987036,0.14285714285714285,0.07692307692307693,0.23076923076923078
740,47427,66246,19,40,3,14,0,0.7159224707906893,0.475,0.21428571428571427,0.0
741,37487,6435,16,32,0,14,0,5.8254856254856255,0.5,0.0,0.0
742,20129,96357,14,76,2,6,1,0.20890023558226178,0.18421052631578946,0.3333333333333333,0.16666666666666666
743,41251,31660,10,68,2,6,0,1.3029374605180037,0.14705882352941177,0.3333333333333333,0.0
744,32921,10084,12,137,4,11,1,3.264676715589052,0.08759124087591241,0.36363636363636365,0.09090909090909091
745,34307,87197,0,73,1,9,0,0.3934424349461564,0.0,0.1111111111111111,0.0
746,28355,18507,16,157,2,6,2,1.5321229804938672,0.10191082802547771,0.3333333333333333,0.3333333333333333
747,38732,77595,5,72,1,5,3,0.499155873445454,0.06944444444444445,0.2,0.6
748,5835,88807,3,63,2,8,1,0.06570428006801265,0.047619047619047616,0.25,0.125
749,21159,50539,19,66,4,5,3,0.41866677219573,0.2878787878787879,0.8,0.6
750,39810,12491,15,72,3,8,1,3.1870947081898966,0.20833333333333334,0.375,0.125
751,48605,55192,14,93,4,13,1,0.8806529931874185,0.15053763440860216,0.3076923076923077,0.07692307692307693
752,41080,85395,14,65,0,13,1,0.48105860998887523,0.2153846153846154,0.0,0.07692307692307693
753,39088,68888,5,32,2,14,2,0.567413773080943,0.15625,0.14285714285714285,0.14285714285714285
754,14216,78609,14,184,0,11,0,0.18084443257133406,0.07608695652173914,0.0,0.0
755,36547,14077,13,121,0,8,1,2.5962207856787667,0.10743801652892562,0.0,0.125
756,32471,25953,10,43,1,14,2,1.2511463029322236,0.23255813953488372,0.07142857142857142,0.14285714285714285
757,18308,81919,6,21,2,6,1,0.22348905626289384,0.2857142857142857,0.3333333333333333,0.16666666666666666
758,28532,72889,8,100,0,7,0,0.39144452523700424,0.08,0.0,0.0
759,35349,28821,15,119,3,8,1,1.2265015093161236,0.12605042016806722,0.375,0.125
760,46445,42567,4,161,0,13,2,1.0911034369347148,0.024844720496894408,0.0,0.15384615384615385
761,6713,29860,19,157,3,5,0,0.22481580709979906,0.12101910828025478,0.6,0.0
762,5804,26195,9,182,1,10,2,0.2215690017178851,0.04945054945054945,0.1,0.2
763,11136,82475,17,172,0,6,0,0.13502273416186722,0.09883720930232558,0.0,0.0
764,1009,95874,2,150,4,10,0,0.010524229718171766,0.013333333333333334,0.4,0.0
765,20255,92266,12,130,1,12,3,0.2195283202913316,0.09230769230769231,0.08333333333333333,0.25
766,24793,26427,10,121,3,12,3,0.938169296552768,0.08264462809917356,0.25,0.25
767,30548,32083,16,36,1,5,3,0.952155347068541,0.4444444444444444,0.2,0.6
768,38892,92046,12,31,0,12,0,0.42252786650153185,0.3870967741935484,0.0,0.0
769,2015,62372,5,135,2,9,1,0.03230616302186879,0.037037037037037035,0.2222222222222222,0.1111111111111111
770,28712,49064,16,43,2,13,2,0.5851948475460623,0.37209302325581395,0.15384615384615385,0.15384615384615385
771,35961,12813,12,48,3,14,2,2.80660266916413,0.25,0.21428571428571427,0.14285714285714285
772,9415,36598,18,190,3,11,2,0.2572544947811356,0.09473684210526316,0.2727272727272727,0.18181818181818182
773,47318,98106,18,172,2,6,3,0.4823150469899904,0.10465116279069768,0.3333333333333333,0.5
774,48280,32082,9,141,3,10,0,1.504893709868462,0.06382978723404255,0.3,0.0
775,24833,34241,2,109,1,5,3,0.7252416693437692,0.01834862385321101,0.2,0.6
776,5158,49569,13,84,4,9,1,0.10405697109080272,0.15476190476190477,0.4444444444444444,0.1111111111111111
777,21309,16745,18,103,4,5,0,1.2725589728277098,0.17475728155339806,0.8,0.0
778,7970,31029,4,138,1,14,2,0.2568564890908505,0.028985507246376812,0.07142857142857142,0.14285714285714285
779,7938,18025,4,175,4,9,3,0.4403883495145631,0.022857142857142857,0.4444444444444444,0.3333333333333333
780,22168,19288,19,35,0,13,3,1.1493156366652841,0.5428571428571428,0.0,0.23076923076923078
781,47540,94186,16,194,1,12,1,0.5047459282695942,0.08247422680412371,0.08333333333333333,0.08333333333333333
782,21384,11540,9,123,3,12,1,1.8530329289428076,0.07317073170731707,0.25,0.08333333333333333
783,19017,86958,4,111,1,13,3,0.21869178223970193,0.036036036036036036,0.07692307692307693,0.23076923076923078
784,11344,73878,3,46,2,13,1,0.15355044803595116,0.06521739130434782,0.15384615384615385,0.07692307692307693
785,41034,46846,5,189,3,8,2,0.8759339111130086,0.026455026455026454,0.375,0.25
786,9702,80932,3,194,2,4,1,0.11987841644837642,0.015463917525773196,0.5,0.25
787,1384,22482,6,181,3,13,1,0.06156035939863001,0.03314917127071823,0.23076923076923078,0.07692307692307693
788,1404,28411,6,184,4,5,3,0.04941747914540143,0.03260869565217391,0.8,0.6
789,41943,55975,17,153,1,8,3,0.7493166592228674,0.1111111111111111,0.125,0.375
790,48926,65545,2,154,0,6,0,0.7464490045007247,0.012987012987012988,0.0,0.0
791,30189,83797,0,172,3,8,0,0.3602634939198301,0.0,0.375,0.0
792,13763,57307,3,52,3,3,3,0.2401626328371752,0.057692307692307696,1.0,1.0
793,19384,8093,5,74,2,12,1,2.395156307920425,0.06756756756756757,0.16666666666666666,0.08333333333333333
794,33606,82258,8,26,4,14,1,0.4085438498383136,0.3076923076923077,0.2857142857142857,0.07142857142857142
795,10860,27042,13,76,2,3,0,0.40159751497670293,0.17105263157894737,0.6666666666666666,0.0
796,39757,57930,11,145,2,5,0,0.6862938028655273,0.07586206896551724,0.4,0.0
797,16106,49413,19,31,4,10,0,0.3259466132394309,0.6129032258064516,0.4,0.0
798,24574,98623,3,35,0,10,2,0.2491710858521846,0.08571428571428572,0.0,0.2
799,24524,38756,11,62,2,13,2,0.6327794406027454,0.1774193548387097,0.15384615384615385,0.15384615384615385
800,4636,58268,9,136,2,6,0,0.07956339671861055,0.0661764705882353,0.3333333333333333,0.0
801,11916,44214,6,154,3,8,1,0.26950739584746913,0.03896103896103896,0.375,0.125
802,5809,86871,2,130,4,10,0,0.06686926592303531,0.015384615384615385,0.4,0.0
803,33201,33602,13,70,1,9,2,0.9880661865365157,0.18571428571428572,0.1111111111111111,0.2222222222222222
804,14456,58331,9,179,0,13,1,0.24782705593938043,0.05027932960893855,0.0,0.07692307692307693
805,49212,53901,15,94,0,9,2,0.9130071798296877,0.1595744680851064,0.0,0.2222222222222222
806,39765,68416,15,27,4,6,1,0.5812236903648269,0.5555555555555556,0.6666666666666666,0.16666666666666666
807,35816,37196,9,64,3,11,2,0.9628992364770406,0.140625,0.2727272727272727,0.18181818181818182
808,46106,10626,12,78,3,14,1,4.338979860718991,0.15384615384615385,0.21428571428571427,0.07142857142857142
809,18100,12424,5,151,4,12,1,1.4568576947842884,0.033112582781456956,0.3333333333333333,0.08333333333333333
810,22949,17857,11,123,3,8,1,1.2851542812342498,0.08943089430894309,0.375,0.125
811,5544,24982,8,176,0,14,1,0.22191978224321512,0.045454545454545456,0.0,0.07142857142857142
812,38744,81961,12,176,0,13,3,0.4727126316174766,0.06818181818181818,0.0,0.23076923076923078
813,46543,6980,3,117,1,5,2,6.668051575931232,0.02564102564102564,0.2,0.4
814,43783,53290,10,175,4,7,2,0.8215987990242072,0.05714285714285714,0.5714285714285714,0.2857142857142857
815,27657,31431,19,98,2,7,3,0.8799274601508066,0.19387755102040816,0.2857142857142857,0.42857142857142855
816,37187,89976,17,143,2,7,1,0.41329910198275094,0.11888111888111888,0.2857142857142857,0.14285714285714285
817,48198,87711,10,191,1,10,1,0.5495091835687657,0.05235602094240838,0.1,0.1
818,8239,31385,3,23,1,11,2,0.26251393978014975,0.13043478260869565,0.09090909090909091,0.18181818181818182
819,15489,43158,17,109,3,11,3,0.3588905880717364,0.1559633027522936,0.2727272727272727,0.2727272727272727
820,44125,28019,0,123,1,8,1,1.5748242264177879,0.0,0.125,0.125
821,29538,23639,6,156,1,8,1,1.2495452430305851,0.038461538461538464,0.125,0.125
822,33049,90530,5,138,2,11,1,0.3650613056445377,0.036231884057971016,0.18181818181818182,0.09090909090909091
823,38131,26563,14,152,3,6,0,1.4354929789556903,0.09210526315789473,0.5,0.0
824,43944,44341,17,75,1,8,3,0.9910466611037189,0.22666666666666666,0.125,0.375
825,9427,10776,10,115,1,6,1,0.8748144023756496,0.08695652173913043,0.16666666666666666,0.16666666666666666
826,42348,41444,19,197,3,13,0,1.021812566354599,0.09644670050761421,0.23076923076923078,0.0
827,25285,73916,14,94,4,3,3,0.3420774933708534,0.14893617021276595,1.3333333333333333,1.0
828,38626,13711,15,162,3,9,1,2.8171541098388158,0.09259259259259259,0.3333333333333333,0.1111111111111111
829,43808,79318,6,51,2,12,2,0.5523084293602966,0.11764705882352941,0.16666666666666666,0.16666666666666666
830,23928,87970,9,47,4,13,0,0.27200181880186425,0.19148936170212766,0.3076923076923077,0.0
831,20198,90553,11,41,0,14,0,0.22305169348337436,0.2682926829268293,0.0,0.0
832,20758,35707,13,36,3,8,1,0.5813425938891534,0.3611111111111111,0.375,0.125
833,16254,44110,4,78,2,11,1,0.3684878712310134,0.05128205128205128,0.18181818181818182,0.09090909090909091
834,45238,66788,17,109,4,9,0,0.6773372462118944,0.1559633027522936,0.4444444444444444,0.0
835,2252,87879,4,125,3,9,2,0.025626145040339558,0.032,0.3333333333333333,0.2222222222222222
836,40764,43827,2,45,1,4,2,0.930111575056472,0.044444444444444446,0.25,0.5
837,13173,10655,4,44,3,14,3,1.236320976067574,0.09090909090909091,0.21428571428571427,0.21428571428571427
838,38441,49859,16,157,0,13,1,0.7709942036543052,0.10191082802547771,0.0,0.07692307692307693
839,27698,58625,18,64,3,11,2,0.47246055437100215,0.28125,0.2727272727272727,0.18181818181818182
840,16781,57098,18,102,4,12,3,0.2938982100949245,0.17647058823529413,0.3333333333333333,0.25
841,14051,20251,11,30,4,11,2,0.6938422793936102,0.36666666666666664,0.36363636363636365,0.18181818181818182
842,40649,5526,8,123,3,8,1,7.35595367354325,0.06504065040650407,0.375,0.125
843,7949,73760,0,87,4,5,3,0.10776843817787418,0.0,0.8,0.6
844,43289,52837,17,114,1,3,3,0.8192932982569033,0.14912280701754385,0.3333333333333333,1.0
845,9017,16536,3,175,3,6,3,0.5452951136913401,0.017142857142857144,0.5,0.5
846,7941,33541,9,84,1,5,2,0.23675501624877016,0.10714285714285714,0.2,0.4
847,26934,84083,6,68,1,14,1,0.3203263442075093,0.08823529411764706,0.07142857142857142,0.07142857142857142
848,24386,56027,0,194,2,3,3,0.4352544308993878,0.0,0.6666666666666666,1.0
849,11209,39531,16,71,3,5,0,0.2835496192861299,0.22535211267605634,0.6,0.0
850,18715,13712,1,121,4,6,1,1.364862893815636,0.008264462809917356,0.6666666666666666,0.16666666666666666
851,29920,70455,10,76,1,10,0,0.4246682279469165,0.13157894736842105,0.1,0.0
852,32703,79744,8,66,2,11,0,0.4100998194221509,0.12121212121212122,0.18181818181818182,0.0
853,43318,10109,6,178,3,5,3,4.285092491838955,0.033707865168539325,0.6,0.6
854,5637,54268,16,193,3,8,3,0.10387336920468784,0.08290155440414508,0.375,0.375
855,5854,59615,16,45,0,12,2,0.09819676255975845,0.35555555555555557,0.0,0.16666666666666666
856,44088,87503,1,133,0,13,2,0.5038455824371736,0.007518796992481203,0.0,0.15384615384615385
857,38660,34759,5,24,1,7,2,1.1122299260623147,0.20833333333333334,0.14285714285714285,0.2857142857142857
858,40811,90708,13,103,0,8,1,0.44991621466684306,0.1262135922330097,0.0,0.125
859,20856,65112,5,71,1,6,2,0.3203096203464799,0.07042253521126761,0.16666666666666666,0.3333333333333333
860,22833,31589,1,124,4,12,0,0.7228149039222515,0.008064516129032258,0.3333333333333333,0.0
861,20963,35015,0,73,1,8,2,0.5986862773097245,0.0,0.125,0.25
862,37932,34009,9,180,0,9,3,1.1153518186362434,0.05,0.0,0.3333333333333333
863,28169,88309,4,197,4,11,2,0.3189822101937515,0.02030456852791878,0.36363636363636365,0.18181818181818182
864,8941,67046,1,185,0,12,1,0.13335620320377053,0.005405405405405406,0.0,0.08333333333333333
865,15388,31143,15,174,1,9,1,0.4941078251934624,0.08620689655172414,0.1111111111111111,0.1111111111111111
866,6569,11154,1,34,2,8,0,0.5889367043213197,0.029411764705882353,0.25,0.0
867,5300,26804,9,80,3,3,1,0.19773168183853157,0.1125,1.0,0.3333333333333333
868,40037,46688,1,141,0,4,2,0.8575436943111721,0.0070921985815602835,0.0,0.5
